id,name,position,team,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,total_yards,games,offense_snaps,teams_offense_snaps,ypa,ypc,ypr,touches,count,comp_percentage,pass_td_percentage,int_percentage,rush_td_percentage,rec_td_percentage,total_tds,td_percentage,pass_ypg,rush_ypg,rec_ypg,ppg,ppr_ppg,ypg,pr,rookie_season,round,overall,ht,wt,forty,vertical,years_played
15,Adam Thielen,WR,MIN,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,91,142,1276,4,3,2,1496,447,59,0,4.3720617,6.027841,148.7,239.7,1287,16,1032,1116,0,11,14.02,92,1,0,0,0,0,0.044,4,0.043,0,0.6875,79.75,9.293749809,14.98124981,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,Adam Thielen,WR,MIN,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,1,0,113,153,1373,9,1,1,1443,416,74,1,4.049567,5.5360646,194.3,307.3,1403,16,1011,1051,0,6,12.15,118,1,0,0,0,0,0.08,9,0.076,0,1.875,85.8125,12.14375019,19.20624924,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,Adam Thielen,WR,MIN,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,1,0,30,48,418,6,0,0,586,117,18,0,2.0160723,3.1853306,84.4,114.4,424,10,436,643,0,1.5,13.93,34,1,0,0,0,0.25,0.2,7,0.206,0,0.6,41.8,8.440000153,11.44000015,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,Adam Thielen,WR,MIN,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,74,108,925,14,0,0,1239,243,52,1,3.8340073,5.124745,180,254,940,15,926,1011,0,5,12.5,77,1,0,0,0,0,0.189,14,0.182,0,1,61.66666667,12,16.93333333,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,Adam Thielen,WR,MIN,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,67,95,726,10,1,0,903,239,37,0,2.646333,3.4773164,132.8,199.8,728,13,758,903,0,2,10.84,68,1,0,0,0,0,0.149,10,0.147,0,0.153846154,55.84615385,10.21538485,15.369231,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,Adam Thielen,WR,MIN,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,70,107,716,6,0,0,1036,152,45,1,2.916166,3.9188242,110,180,720,17,1042,1168,0,4,10.23,71,1,0,0,0,0,0.086,6,0.085,0,0.235294118,42.11764706,6.470588235,10.58823529,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,Adam Trautman,TE,NO,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,171,1,0,0,64,117,9,0,0.5299029,0.33461443,23.1,38.1,171,10,303,675,0,0,11.4,15,1,0,0,0,0,0.067,1,0.067,0,0,17.1,2.310000038,3.809999847,0,33.87,2020,3,105,5-Jun,255,4.8,34.5,1
16,Adam Trautman,TE,NO,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,263,2,1,1,245,111,13,0,1.4088644,1.0249377,36.3,63.3,263,11,571,739,0,0,9.74,27,1,0,0,0,0,0.074,2,0.074,0,0,23.90909091,3.299999931,5.754545385,0,33.87,2020,3,105,5-Jun,255,4.8,34.5,2
16,Adam Trautman,TE,NO,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,207,1,0,0,118,123,9,0,0.8155962,0.5147101,26.7,44.7,207,12,423,735,0,0,11.5,18,1,0,0,0,0,0.056,1,0.056,0,0,17.25,2.225000064,3.725000064,0,33.87,2020,3,105,5-Jun,255,4.8,34.5,3
17,Adrian Killins,RB,PHI,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-12,0,0,0,0,0,1,1,2,0,0,0,-4,6,0,0,0.03846154,-0.02631579,-1,0,-10,1,8,62,0,-12,2,2,1,0,0,0,0,0,0,0,0,-12,2,-1,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,Adrian Peterson,RB,ARI,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,129,448,2,3,2,15,0,9,16,66,0,0,0,35,51,3,0,0.4700311,0.09306288,59.4,68.4,514,6,257,404,0,3.47,7.33,138,1,0,0,0,0.016,0,2,0.014,0,74.66666667,11,9.900000254,11.40000025,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,Adrian Peterson,RB,DET,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,156,604,7,0,0,34,0,12,18,101,0,0,0,-6,103,4,0,0.48744592,-0.016455386,112.5,124.5,705,16,313,1043,0,3.87,8.42,168,1,0,0,0,0.045,0,7,0.042,0,37.75,6.3125,7.03125,7.78125,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,Adrian Peterson,RB,MIN,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,348,2097,12,3,2,85,1,40,51,217,1,1,0,93,186,10,0,1.7231476,0.45051244,307.4,347.4,2314,16,739,976,0,6.03,5.42,388,1,0,0,0,0.034,0.025,13,0.034,0,131.0625,13.5625,19.21249962,21.71249962,0,33.87,2007,1,7,1-Jun,217,4.4,38.5,6
18,Adrian Peterson,RB,MIN,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,279,1266,10,3,2,59,0,29,40,171,1,2,1,14,157,11,0,1.1918136,0.081829235,203.7,232.7,1437,14,674,910,0,4.54,5.9,308,1,0,0,0,0.036,0.034,11,0.036,0,90.42857143,12.21428571,14.54999978,16.62142835,0,33.87,2007,1,7,1-Jun,217,4.4,38.5,7
18,Adrian Peterson,RB,MIN,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75,0,0,0,3,0,2,3,18,0,0,0,-7,20,1,0,0.125,-0.058333334,9.3,11.3,93,1,43,59,0,3.57,9,23,1,0,0,0,0,0,0,0,0,75,18,9.300000191,11.30000019,0,33.87,2007,1,7,1-Jun,217,4.4,38.5,8
18,Adrian Peterson,RB,MIN,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,327,1485,11,6,3,71,0,30,36,222,0,1,0,-11,259,8,0,1.2748028,-0.09031087,230.7,260.7,1707,16,664,1021,0,4.54,7.4,357,1,0,0,0,0.034,0,11,0.031,0,92.8125,13.875,14.41874981,16.29375076,0,33.87,2007,1,7,1-Jun,217,4.4,38.5,9
18,Adrian Peterson,RB,MIN,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,37,72,0,1,1,3,0,3,6,8,0,0,0,2,11,0,0,0.18118978,0.009263435,6,9,80,3,84,178,0,1.95,2.67,40,1,0,0,0,0,0,0,0,0,24,2.666666667,2,3,0,33.87,2007,1,7,1-Jun,217,4.4,38.5,10
18,Adrian Peterson,RB,NO,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,27,81,0,0,0,5,0,2,3,4,0,0,0,0,4,0,0,0.09599254,0,8.5,10.5,85,4,44,258,0,3,2,29,1,0,0,0,0,0,0,0,0,20.25,1,2.125,2.625,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,Adrian Peterson,RB,SEA,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.6,16,1,18,69,0,1.45,0,11,1,0,0,0,0.091,0,1,0.091,0,16,0,7.599999905,7.599999905,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,Adrian Peterson,RB,TEN,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,27,82,1,0,0,4,0,4,4,8,0,0,0,-6,14,0,0,0.114714265,-0.05067171,15,19,90,3,54,198,0,3.04,2,31,1,0,0,0,0.037,0,1,0.032,0,27.33333333,2.666666667,5,6.333333333,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,Adrian Peterson,RB,WAS,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,251,1042,7,2,1,47,0,20,26,208,1,1,1,9,201,9,0,0.846701,0.060470305,169,189,1250,16,479,1022,0,4.15,10.4,271,1,0,0,0,0.028,0.05,8,0.03,0,65.125,13,10.5625,11.8125,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,Adrian Peterson,RB,WAS,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,211,898,5,2,1,41,0,17,23,142,0,1,1,-43,161,7,0,0.7676089,-0.20058534,130,147,1040,15,402,874,0,4.26,8.35,228,1,0,0,0,0.024,0,5,0.022,0,59.86666667,9.466666667,8.666666667,9.8,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,Adrien Robinson,TE,NYG,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,50,1,0,0,27,50,3,0,0.19939616,0.04767788,11,16,50,6,46,437,0,0,10,5,1,0,0,0,0,0.2,1,0.2,0,0,8.333333333,1.833333333,2.666666667,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,Ahmad Bradshaw,RB,IND,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,41,186,2,0,0,11,0,7,8,42,0,0,0,-1,39,2,0,0.26709187,0.032435775,34.8,41.8,228,3,103,202,0,4.54,6,48,1,0,0,0,0.049,0,2,0.042,0,62,14,11.59999975,13.93333308,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,Ahmad Bradshaw,RB,IND,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,90,425,2,3,2,18,0,38,47,300,6,0,0,-18,333,20,0,1.1123087,-0.024317706,116.5,154.5,725,10,383,752,0,4.72,7.89,128,1,0,0,0,0.022,0.158,8,0.062,0,42.5,30,11.65,15.45,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,Ahmad Bradshaw,RB,IND,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,31,85,0,0,0,5,0,10,14,64,3,0,0,11,54,5,0,0.37427413,0.015643902,32.9,42.9,149,6,158,443,0,2.74,6.4,41,1,0,0,0,0,0.3,3,0.073,0,14.16666667,10.66666667,5.483333588,7.150000254,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,Ahmad Bradshaw,RB,NYG,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1015,6,3,3,56,0,23,31,245,0,0,0,-38,273,7,0,0.8893204,-0.11502178,156,179,1260,14,600,902,0,4.59,10.65,244,1,0,0,0,0.027,0,6,0.025,0,72.5,17.5,11.14285714,12.78571429,0,33.87,2007,7,250,9-May,198,4.55,34,6
21,Akeem Hunt,RB,HOU,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,17,96,0,0,0,6,0,6,10,39,0,0,0,5,49,2,0,0.31387252,0.002015423,13.5,19.5,135,7,51,496,0,5.65,6.5,23,1,0,0,0,0,0,0,0,0,13.71428571,5.571428571,1.928571429,2.785714286,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,Akeem Hunt,RB,HOU,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,20,109,0,2,0,4,0,3,4,29,0,0,0,-10,37,1,0,0.14303958,-0.054977015,13.8,16.8,138,6,55,425,0,5.45,9.67,23,1,0,0,0,0,0,0,0,0,18.16666667,4.833333333,2.300000032,2.799999873,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,Akeem Hunt,RB,KC,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,1,0,4,7,31,0,0,0,-8,45,1,0,0.20109126,-0.027931329,5.4,9.4,54,7,44,445,0,2.88,7.75,12,1,0,0,0,0,0,0,0,0,3.285714286,4.428571429,0.771428585,1.342857088,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,Alan Cross,TE,TB,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,38,1,0,0,42,11,3,0,0.29575685,0.12703378,9.8,15.8,38,9,0,0,0,0,6.33,6,1,0,0,0,0,0.167,1,0.167,0,0,4.222222222,1.08888891,1.755555577,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,Alan Cross,TE,TB,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,58,0,0,0,41,25,3,0,0.16911413,0.11916049,5.8,10.8,58,5,20,120,0,0,11.6,5,1,0,0,0,0,0,0,0,0,0,11.6,1.160000038,2.160000038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,Alan Cross,TE,TB,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,12,7,1,0,0.1318994,0.036095217,0.9,2.9,9,4,41,297,0,0,4.5,2,1,0,0,0,0,0,0,0,0,0,2.25,0.224999994,0.725000024,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23,Albert Okwuegbunam,TE,DEN,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,121,1,0,0,116,73,6,0,0.48274854,0.3214684,18.1,29.1,121,4,86,276,0,0,11,11,1,0,0,0,0,0.091,1,0.091,0,0,30.25,4.525000095,7.275000095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23,Albert Okwuegbunam,TE,DEN,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,330,2,1,1,226,245,15,0,1.4037015,0.9819484,43,76,330,13,405,838,0,0,10,33,1,0,0,0,0,0.061,2,0.061,0,0,25.38461538,3.307692308,5.846153846,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23,Albert Okwuegbunam,TE,DEN,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,95,1,0,0,99,59,4,0,0.51870704,0.48108074,15.5,25.5,95,6,187,418,0,0,9.5,10,1,0,0,0,0,0.1,1,0.1,0,0,15.83333333,2.583333333,4.25,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,Albert Wilson,WR,KC,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,260,0,0,0,264,119,12,0,0.7989346,1.2270269,26,42,260,7,214,465,0,0,16.25,16,1,0,0,0,0,0,0,0,0,0,37.14285714,3.714285714,6,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,Albert Wilson,WR,KC,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,1,0,35,57,451,2,0,0,581,219,19,0,2.1104062,3.0512996,59.7,94.7,477,14,655,869,0,5.2,12.89,40,1,0,0,0,0,0.057,2,0.05,0,1.857142857,32.21428571,4.264285769,6.764285496,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,Albert Wilson,WR,KC,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,1,0,31,51,279,2,0,0,361,168,11,0,1.4448544,1.5592104,50.9,81.9,329,14,426,885,0,25,9,33,1,0,0,0,0.5,0.065,3,0.091,0,3.571428571,19.92857143,3.635714395,5.850000109,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,Albert Wilson,WR,KC,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,42,62,554,3,0,0,377,318,32,0,1.8822641,1.2643408,74,116,560,13,536,840,0,2,13.19,45,1,0,0,0,0,0.071,3,0.067,0,0.461538462,42.61538462,5.692307692,8.923076923,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,Albert Wilson,WR,MIA,2018,REG,1,1,52,1,0,0,0,0,0,19,33,1,0,8,16,0,0,0,2,0,26,35,391,4,0,0,246,335,11,0,1.1904,1.1635221,70.78,96.78,459,7,232,412,52,2,15.04,35,1,1,1,0,0,0.154,5,0.143,7.428571429,2.285714286,55.85714286,10.1114284,13.82571411,7.428571429,152.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,Albert Wilson,WR,MIA,2019,REG,1,2,20,0,0,1,10,0,0,20,23,1,0,5,45,0,0,0,1,0,43,62,351,1,0,0,327,179,22,0,1.5538685,0.9306091,46.4,89.4,416,13,439,891,10,9,8.16,50,1,0.5,0,0,0,0.023,1,0.02,1.538461538,3.461538462,27,3.569230887,6.876923194,1.538461538,79.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,Albert Wilson,WR,MIA,2021,REG,0,1,0,0,0,1,1,0,0,5,0,0,0,4,17,0,0,0,1,0,25,39,213,0,0,0,210,143,10,0,1.1064504,0.7645488,23,48,230,10,320,680,0,4.25,8.52,30,1,0,0,0,0,0,0,0,0,1.7,21.3,2.3,4.8,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,Aldrick Robinson,WR,ATL,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,323,2,0,0,399,76,14,0,1.0342898,1.5603952,44.3,64.3,323,13,272,834,0,0,16.15,20,1,0,0,0,0,0.1,2,0.1,0,0,24.84615385,3.407692249,4.946154081,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,Aldrick Robinson,WR,MIN,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,231,5,0,0,601,42,12,0,1.0173328,2.3904984,53.1,70.1,231,14,252,910,0,0,13.59,17,1,0,0,0,0,0.294,5,0.294,0,0,16.5,3.792857034,5.007142748,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,Aldrick Robinson,WR,SF,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,48,260,2,0,0,524,45,12,0,1.1699437,1.5034122,38,57,260,14,410,972,0,0,13.68,19,1,0,0,0,0,0.105,2,0.105,0,0,18.57142857,2.714285714,4.071428571,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,Aldrick Robinson,WR,WAS,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1,0,11,19,237,3,0,0,407,62,9,0,0.6980133,1.7318635,43.1,54.1,251,9,188,591,0,14,21.55,12,1,0,0,0,0,0.273,3,0.25,0,1.555555556,26.33333333,4.788888719,6.011110942,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,Aldrick Robinson,WR,WAS,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,0,0,0,0,0,18,46,365,2,0,0,862,86,14,0,1.1722713,2.620851,48.1,66.1,361,13,386,927,0,-1.33,20.28,21,1,0,0,0,0,0.111,2,0.095,0,-0.307692308,28.07692308,3.699999883,5.084615267,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,Aldrick Robinson,WR,WAS,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,40,8,0,0,0.08585858,0.09932704,0.6,1.6,6,2,15,137,0,0,6,1,1,0,0,0,0,0,0,0,0,0,3,0.300000012,0.800000012,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,Alec Pierce,WR,IND,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,78,593,2,1,0,914,113,28,0,2.3379424,4.374153,71.3,112.3,593,16,725,1103,0,0,14.46,41,1,0,0,0,0,0.049,2,0.049,0,0,37.0625,4.456250191,7.018750191,0,33.87,2022,2,53,3-Jun,211,4.41,40.5,1
27,Alex Armah,RB,CAR,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,2,0,0,3,0,1,1,5,0,0,0,0,5,0,0,0.033333335,0,14,15,20,8,83,540,0,1.67,5,10,1,0,0,0,0.222,0,2,0.2,0,1.875,0.625,1.75,1.875,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27,Alex Armah,RB,CAR,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,0,0,1,0,2,2,6,0,0,0,-1,7,0,0,0.07571429,-0.003540073,7.7,9.7,17,6,0,0,0,1.83,3,8,1,0,0,0,0.167,0,1,0.125,0,1.833333333,1,1.283333302,1.616666635,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27,Alex Armah,RB,CAR,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,5,0,5,9,18,0,0,0,2,20,1,0,0.28190464,-0.005933064,2.7,7.7,27,12,8,67,0,1.5,3.6,11,1,0,0,0,0,0,0,0,0,0.75,1.5,0.225000004,0.641666651,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27,Alex Armah,RB,NO,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0.028571429,0,8.2,9.2,22,5,39,362,0,4.2,1,6,1,0,0,0,0,1,1,0.167,0,4.2,0.2,1.639999962,1.839999962,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28,Alex Bachman,WR,NYG,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.3,-3,1,25,60,0,-3,0,1,1,0,0,0,0,0,0,0,0,-3,0,-0.300000012,-0.300000012,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29,Alex Collins,RB,BAL,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,212,973,6,2,2,51,0,23,36,187,0,2,0,-3,190,8,0,1.0054061,-0.021897167,148,171,1160,15,379,1019,0,4.59,8.13,235,1,0,0,0,0.028,0,6,0.026,0,64.86666667,12.46666667,9.866666667,11.4,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29,Alex Collins,RB,BAL,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,114,411,7,3,3,22,0,15,21,105,1,0,0,27,97,6,0,0.483527,0.06511285,93.6,108.6,516,10,311,749,0,3.61,7,129,1,0,0,0,0.061,0.067,8,0.062,0,41.1,10.5,9.359999847,10.85999985,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29,Alex Collins,RB,SEA,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,31,125,1,2,1,8,0,11,11,84,0,0,0,3,81,6,0,0.28930366,-0.010348548,24.9,35.9,209,9,134,599,0,4.03,7.64,42,1,0,0,0,0.032,0,1,0.024,0,13.88888889,9.333333333,2.766666624,3.988889058,0,33.87,2016,5,171,10-May,217,4.59,28.5,1
29,Alex Collins,RB,SEA,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,18,77,2,0,0,5,0,1,2,4,0,0,0,11,1,0,0,0.057142857,0.031791907,20.1,21.1,81,3,52,196,0,4.28,4,19,1,0,0,0,0.111,0,2,0.105,0,25.66666667,1.333333333,6.700000127,7.03333346,0,33.87,2016,5,171,10-May,217,4.59,28.5,5
29,Alex Collins,RB,SEA,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,108,411,2,0,0,22,0,9,10,87,0,1,1,2,96,3,0,0.36383688,0.012008648,59.8,68.8,498,11,257,627,0,3.81,9.67,117,1,0,0,0,0.019,0,2,0.017,0,37.36363636,7.909090909,5.436363567,6.254545732,0,33.87,2016,5,171,10-May,217,4.59,28.5,6
30,Alex Ellis,TE,JAX,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,11,4,0,0,0.114023365,0.03522967,1.1,4.1,11,3,56,190,0,0,3.67,3,1,0,0,0,0,0,0,0,0,0,3.666666667,0.366666675,1.366666635,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,Alex Erickson,WR,CAR,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,55,0,0,0,33,30,2,0,0.11145793,0.10144884,5.5,8.5,55,4,22,275,0,0,18.33,3,1,0,0,0,0,0,0,0,0,0,13.75,1.375,2.125,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,Alex Erickson,WR,CIN,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,71,0,0,0,85,31,3,0,0.22009669,0.32815403,7.1,13.1,71,6,58,424,0,0,11.83,6,1,0,0,0,0,0,0,0,0,0,11.83333333,1.183333317,2.183333397,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,Alex Erickson,WR,CIN,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,1,0,12,16,180,1,1,0,189,39,9,0,0.5666794,0.7825053,25.6,37.6,196,10,146,543,0,3.2,15,17,1,0,0,0,0,0.083,1,0.059,0,1.6,18,2.560000038,3.759999847,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,Alex Erickson,WR,CIN,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,1,0,20,29,167,0,0,0,265,75,7,0,0.98265463,0.9914745,18.9,38.9,189,11,333,688,0,7.33,8.35,23,1,0,0,0,0,0,0,0,0,2,15.18181818,1.718181784,3.536363775,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,Alex Erickson,WR,CIN,2019,REG,1,1,26,0,0,0,0,0,0,23,3,1,0,5,33,0,0,0,2,0,43,78,529,0,1,0,685,227,26,0,2.1551275,2.1691544,57.24,100.24,588,15,611,1025,26,6.6,12.3,49,1,1,0,0,0,0,0,0,1.733333333,2.2,35.26666667,3.816000112,6.682666524,1.733333333,113.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,Alex Erickson,WR,CIN,2020,REG,0,1,0,0,0,0,0,0,0,21,0,0,0,5,7,0,1,1,0,0,12,17,139,0,0,0,122,67,5,0,0.59918445,0.5198378,12.6,24.6,146,9,177,573,0,1.4,11.58,18,1,0,0,0,0,0,0,0,0,0.777777778,15.44444444,1.400000042,2.733333376,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32,Alex Green,RB,GB,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,135,464,0,0,0,17,0,18,29,125,0,1,0,-33,158,5,0,0.9273546,-0.14125127,58.9,76.9,589,11,344,751,0,3.44,6.94,153,1,0,0,0,0,0,0,0,0,42.18181818,11.36363636,5.354545593,6.99090923,0,33.87,2011,3,96,Jun-00,225,4.45,34,2
